1733231909.498467 | -1.95763 | 0.81678
1733231909.565094 | -2.34373 | 0.105003
1733231909.631760 | -4.60701 | -2.53284
1733231909.698427 | -2.18819 | -0.728887
1733231909.765094 | -1.05955 | -0.790504
1733231909.831757 | -2.60321 | -1.00374
1733231909.898401 | -1.05186 | -1.0846
1733231909.965128 | -1.29338 | -2.23582
1733231910.031975 | -2.03456 | -1.27032
1733231910.098621 | -0.0984108 | -0.12022
1733231910.165441 | -1.16452 | -0.452357
1733231910.232062 | -3.65692 | -0.822469
1733231910.298420 | -4.99829 | 0.423587
1733231910.365125 | -5.42751 | -1.12704
1733231910.431854 | -4.94331 | -0.0568569
1733231910.498482 | -3.80245 | -0.167303
1733231910.565068 | -2.37814 | -0.3518
1733231910.631793 | 0.156796 | -0.729577
1733231910.698391 | 0.479398 | 0.29286
1733231910.764946 | 0.806102 | 0.761742
1733231910.831616 | -0.34032 | -1.84429
1733231910.898278 | -0.69507 | 0.0565555
1733231910.964945 | 1.95377 | -0.829945
1733231911.031588 | 2.77756 | -0.608997
1733231911.098276 | 2.32217 | -0.196922
1733231911.164939 | 3.89372 | -0.305054
1733231911.231568 | 0.784621 | 0.315768
1733231911.298239 | -1.23518 | -0.880069
1733231911.364911 | 1.6423 | -1.05064
1733231911.431571 | -0.408483 | -0.435875
1733231911.498272 | -2.39497 | -1.36968
1733231911.564945 | -2.72729 | -1.13401
1733231911.631587 | -1.23591 | 0.176844
1733231911.698241 | -0.760326 | -1.24847
1733231911.764904 | 0.365249 | -0.491537
1733231911.831586 | -0.241618 | -3.03538
1733231911.898260 | 0.349473 | -2.15662
1733231911.964921 | 0.285439 | 0.246921
1733231912.031565 | 0.6314 | -2.41342
1733231912.098218 | 0.457368 | -1.06985
1733231912.164896 | 0.596927 | -0.139811
1733231912.231561 | -0.0615878 | -2.1407
1733231912.298264 | -0.415942 | 0.698318
1733231912.364948 | -0.00557356 | -0.535156
1733231912.431584 | 0.382953 | -0.243397
1733231912.498276 | 0.676208 | 0.341845
1733231912.564927 | 1.05984 | -2.56047
1733231912.631568 | 0.677308 | -0.332202
1733231912.698251 | 0.945171 | -0.670473
1733231912.764904 | 1.04893 | -1.16266
1733231912.831594 | -0.325386 | -0.248361
1733231912.898315 | 0.821398 | -1.34995
1733231912.964976 | 1.23597 | -0.46084
1733231913.031627 | -0.0182261 | -0.69376
1733231913.098305 | -0.180737 | -0.304803
1733231913.164961 | 0.594466 | -0.312231
1733231913.231620 | 0.0658705 | -1.54094
1733231913.298297 | -0.835773 | -0.506233
1733231913.364954 | 1.54319 | -0.4421
1733231913.431627 | 0.442531 | -0.448156
1733231913.498305 | 0.791755 | -1.15324
1733231913.565025 | -1.10777 | -0.321813
1733231913.631704 | 1.05518 | -1.48007
1733231913.698309 | 0.334843 | -0.13707
1733231913.765009 | -0.633846 | 0.669403
1733231913.831718 | -1.19964 | -0.347325
1733231913.898357 | -0.190801 | -0.284061
1733231913.965000 | -0.470655 | -0.860758
1733231914.031914 | -2.24901 | -0.181239
1733231914.098576 | -1.35183 | -1.07832
1733231914.165032 | -1.28862 | -1.65827
1733231914.231702 | -1.12914 | -0.439616
1733231914.298325 | -1.12455 | -1.41614
1733231914.364983 | 0.0553012 | -0.841484
1733231914.431636 | -1.07364 | -0.902397
1733231914.498353 | -0.490886 | -0.982327
1733231914.565045 | 0.196626 | -0.29757
1733231914.631648 | -0.347748 | -0.768038
1733231914.698372 | -1.08074 | -1.68743
1733231914.765136 | -0.000788889 | -0.927715
1733231914.831695 | 0.439519 | -1.83149
1733231914.898189 | -0.121378 | -2.62344
1733231914.964804 | 0.152078 | -2.16845
1733231915.031471 | -0.856186 | -0.717121
1733231915.098134 | -1.05737 | -0.337708
1733231915.164787 | -1.10748 | -0.0403155
1733231915.231449 | -2.0904 | -1.1431
1733231915.298122 | -3.55367 | 2.27191
1733231915.364789 | -1.75689 | 1.39231
1733231915.431447 | -1.37916 | 0.669953
1733231915.498104 | -0.599318 | -0.0798523
1733231915.564779 | -2.06976 | -2.01397
1733231915.631443 | -0.603445 | -2.00016
1733231915.698112 | -0.65098 | -1.74504
1733231915.765180 | -0.373668 | -1.5997
1733231915.832071 | -0.690561 | -0.897512
1733231915.898453 | 0.285258 | -0.0930338
1733231915.964984 | -0.964127 | -0.436718
1733231916.031543 | -2.55133 | -0.136917
1733231916.098211 | -3.18439 | 0.147409
1733231916.164888 | -1.32392 | -0.628666
1733231916.231473 | -0.581263 | -0.439138
1733231916.298194 | 0.388924 | 0.178427
1733231916.364843 | -0.311327 | -1.22241
1733231916.431453 | -0.322075 | -0.908442
1733231916.498163 | -1.74723 | -1.01998
1733231916.564860 | -2.84955 | -0.756403
1733231916.631577 | -2.44029 | -0.373737
1733231916.698275 | -1.38005 | -0.719273
1733231916.764910 | 0.346808 | 0.132906
1733231916.831538 | -1.0292 | -0.439224
1733231916.898196 | 0.210651 | -0.574138
1733231916.964906 | -0.267471 | -0.0252088
1733231917.031788 | -0.355179 | -1.27067
1733231917.098704 | 0.00193397 | -0.679041
1733231917.165193 | -0.109866 | -0.440908
1733231917.231570 | -0.435089 | 0.0885753
1733231917.298187 | 0.000993225 | -0.682363
1733231917.364851 | -0.708707 | -0.202433
1733231917.431516 | -0.447695 | -1.06882
1733231917.498192 | -1.23237 | -0.774241
1733231917.564880 | -1.3181 | -1.67625
1733231917.631548 | -0.236197 | -2.08887
1733231917.698203 | -0.232185 | -0.9751
1733231917.765049 | -1.03368 | -2.16575
1733231917.831707 | -0.0225516 | -0.957053
1733231917.898190 | -1.00779 | -0.121365
1733231917.964908 | -0.611124 | -0.21528
1733231918.031569 | 0.0593981 | -0.420037
1733231918.098187 | -0.546716 | -1.40596
1733231918.164847 | 0.700895 | -0.821298
1733231918.231566 | 0.690291 | -0.284903
1733231918.298225 | 0.320714 | -1.50193
1733231918.364851 | -0.355612 | -0.347256
1733231918.431603 | 0.612353 | -1.26307
1733231918.498262 | 1.29463 | -0.505181
1733231918.564906 | 1.00417 | -0.286976
1733231918.631560 | -0.161855 | 0.115888
1733231918.698236 | 0.405375 | 0.558136
1733231918.764969 | 0.311315 | 1.15721
1733231918.831577 | 0.305606 | 0.222483
1733231918.898187 | 0.959082 | 0.64208
1733231918.966659 | 0.79205 | 0.166985
1733231919.033224 | -1.12068 | 0.0896184
1733231919.097986 | 1.41784 | 0.259989
1733231919.164690 | 3.0852 | -0.68199
1733231919.231390 | 1.10359 | 0.288619
1733231919.298056 | -0.0599757 | 0.201891
1733231919.364719 | 0.15445 | 0.222636
1733231919.431385 | 0.0949953 | -0.752135
1733231919.498055 | -0.153152 | -0.589355
1733231919.564683 | -0.543574 | -0.416035
1733231919.631321 | -1.00936 | -0.387305
1733231919.698002 | -0.136201 | -0.201504
1733231919.764669 | 0.199445 | 0.116101
1733231919.831324 | 0.392801 | -0.979579
1733231919.897986 | -0.543353 | 0.371655
1733231919.964652 | -1.56275 | -0.0135203
1733231920.031327 | 0.466325 | -0.193681
1733231920.098037 | -1.29072 | -0.474105
1733231920.164741 | -1.58523 | -0.614535
1733231920.231415 | -0.226363 | 0.101911
1733231920.298097 | 1.67125 | -1.32537
1733231920.364806 | 0.0426542 | -1.58885
1733231920.431501 | -0.291863 | -0.379841
1733231920.498140 | 0.334414 | 0.0186116
1733231920.564763 | 0.673052 | -0.608926
1733231920.631459 | -0.0266674 | 0.876191
1733231920.698125 | -1.2754 | 0.429716
1733231920.764750 | -0.702635 | -1.22736
1733231920.831424 | -0.483111 | -0.84471
1733231920.898118 | -0.38453 | 0.323491
1733231920.964765 | -1.41588 | -2.22471
1733231921.031396 | -3.57549 | 0.214666
1733231921.098073 | -0.838215 | -1.20757
1733231921.164752 | -2.33103 | -0.789277
1733231921.231403 | -3.60416 | -0.848176
1733231921.298070 | 0.0682655 | -0.716692
1733231921.364762 | 0.348447 | -0.535637
1733231921.431432 | 0.0888377 | -0.765719
1733231921.498095 | -0.166601 | -1.89594
1733231921.564743 | -0.786881 | -1.25338
1733231921.631395 | 0.481696 | -0.974802
1733231921.698074 | 1.01874 | -0.893763
1733231921.764765 | 0.402399 | -0.510882
1733231921.831422 | -0.44306 | -0.784198
1733231921.898092 | -0.269533 | -0.596553
1733231921.964793 | -0.352331 | -0.512529
1733231922.031447 | -1.92233 | -0.73617
1733231922.098527 | -1.21096 | -0.892162
1733231922.165193 | 0.4452 | -0.481394
1733231922.231409 | -2.57407 | -1.12903
1733231922.298056 | -0.847285 | -1.55868
1733231922.364728 | -0.577675 | -1.51307
1733231922.431399 | -2.01643 | -0.400455
1733231922.498129 | -1.22638 | -0.763976
1733231922.564793 | -2.73652 | -0.904251
1733231922.631402 | -2.32232 | -0.604998
1733231922.698085 | -4.02236 | -0.743192
1733231922.764762 | -0.946282 | -0.771535
1733231922.831429 | -1.38923 | -1.51374
1733231922.898170 | -2.63093 | -1.63222
1733231922.964840 | -2.62976 | -0.591085
1733231923.031418 | -5.86727 | -2.31261
1733231923.097973 | -3.3643 | -1.10128
1733231923.164558 | -0.262589 | 1.07465
1733231923.231225 | -2.58486 | -3.20831
1733231923.297885 | -1.00802 | -4.75304
1733231923.364570 | 0.458928 | 0.46611
1733231923.431219 | -0.135129 | -1.68649
1733231923.497883 | 0.12232 | -2.87223
1733231923.564571 | 0.941735 | 1.15848
1733231923.631226 | -0.459635 | 0.112102
1733231923.697891 | 1.60484 | -2.34214
1733231923.764575 | 0.611561 | -0.321357
1733231923.831277 | 0.926441 | 0.448447
1733231923.897996 | 1.07094 | -1.61958
1733231923.964654 | 0.627668 | -0.894223
1733231924.031302 | 1.39649 | -0.0948681
1733231924.098002 | -0.0469247 | -2.06476
1733231924.164853 | -0.456183 | -4.12484
1733231924.231562 | -1.52029 | -0.711959
1733231924.298043 | -4.59479 | -3.02893
1733231924.364644 | -6.52233 | -0.920778
1733231924.431299 | -8.59909 | -1.94735
1733231924.497978 | -9.70872 | -2.59945
1733231924.564656 | -11.9762 | -1.08305
1733231924.631336 | -10.8149 | -1.08662
1733231924.698004 | -8.12898 | -1.0438
1733231924.764648 | -5.29361 | -2.11905
1733231924.831311 | -3.30317 | 0.225936
1733231924.897997 | -3.60563 | -2.02991
1733231924.964673 | -1.35831 | -1.33621
1733231925.031320 | -0.417443 | -0.393058
1733231925.097984 | -0.59749 | -1.49981
1733231925.164645 | -0.654377 | -1.11745
1733231925.231316 | 0.352789 | 0.0256522
1733231925.297991 | -0.873495 | -1.02425
1733231925.364649 | -1.52089 | -0.729993
1733231925.431329 | -0.349983 | 0.0646041
1733231925.498019 | -0.953336 | -1.96388
1733231925.564651 | -0.575864 | -0.0143555
1733231925.631279 | 0.343794 | -0.329433
1733231925.697954 | 1.29751 | -1.80866
1733231925.764651 | 1.86737 | 1.4536
1733231925.831329 | 1.88965 | 1.44646
1733231925.897976 | 0.95597 | -1.40492
1733231925.964625 | 0.0773479 | -0.734269
1733231926.031285 | 0.377483 | 1.204
1733231926.097961 | 1.67568 | -0.0298376
1733231926.164636 | 2.50289 | -0.705254
1733231926.231293 | 4.91438 | -0.0963521
1733231926.297977 | 2.58633 | -0.467599
1733231926.364649 | 3.21374 | 2.15215
1733231926.431308 | 5.285 | 1.33247
1733231926.497989 | 4.01904 | -0.540449
1733231926.564636 | 3.36885 | 0.439265
1733231926.631292 | 4.58539 | 0.97716
1733231926.697985 | 3.60456 | -0.881329
1733231926.764680 | 4.26645 | 1.28877
1733231926.831333 | 4.05102 | 1.20765
1733231926.897974 | 4.37398 | -0.35744
1733231926.964629 | 5.19583 | 1.95506
1733231927.031282 | 6.81471 | 0.596544
1733231927.097966 | 6.74936 | -2.47241
1733231927.164633 | 6.21855 | 1.2607
1733231927.231188 | 3.55598 | 0.529857
1733231927.297760 | 4.69132 | 0.233459
1733231927.364434 | 8.70344 | -0.110154
1733231927.431125 | 9.33666 | -1.71483
1733231927.497847 | 9.34698 | -0.345566
1733231927.564550 | 9.18316 | 0.67172
1733231927.631213 | 8.67312 | -0.663807
1733231927.697887 | 9.35733 | 0.446117
1733231927.764567 | 8.2211 | 0.315523
1733231927.831221 | 8.07683 | -0.138293
1733231927.897863 | 8.86705 | 1.43741
1733231927.964540 | 8.20705 | 1.63665
1733231928.031219 | 5.37141 | 1.97978
1733231928.097883 | 7.00301 | 1.74286
1733231928.164559 | 6.58084 | 1.29837
1733231928.231200 | 9.39015 | -0.13277
1733231928.297853 | 5.73781 | 1.26883
1733231928.364532 | 7.78556 | 1.61748
1733231928.431196 | 5.93693 | 0.362702
1733231928.497869 | 5.44253 | -0.33439
1733231928.564551 | 9.28506 | 0.523974
1733231928.631219 | 3.339 | 0.161483
1733231928.697878 | 5.80731 | 0.826026
1733231928.764562 | 3.87923 | 1.34796
1733231928.831236 | 4.84354 | 1.38724
1733231928.897871 | 5.03912 | -0.163343
1733231928.964524 | 2.95176 | 1.43751
1733231929.031207 | 2.30975 | 0.721676
1733231929.097878 | 5.93817 | 1.32408
1733231929.164549 | 4.05804 | 1.23873
1733231929.231223 | 3.12252 | 0.806236
1733231929.297899 | 3.77153 | 0.338097
1733231929.364568 | 4.82912 | 1.29299
1733231929.431210 | 3.22987 | -1.40081
1733231929.497864 | 3.18026 | -1.70934
1733231929.564549 | 1.48672 | -1.01189
1733231929.631149 | 0.359072 | -0.785704
1733231929.697780 | 1.14452 | 0.951683
1733231929.764450 | -0.521514 | 1.20601
1733231929.831110 | -1.53427 | -0.643255
1733231929.897805 | 0.53401 | -0.285912
1733231929.964512 | -3.34419 | 0.187963
1733231930.031183 | -0.642828 | -0.331301
1733231930.097787 | -0.268305 | 0.736566
1733231930.164517 | -0.303451 | 0.894989
1733231930.231211 | -1.55559 | 0.844611
1733231930.297796 | 2.45495 | -0.398079
1733231930.364456 | 0.182808 | -0.276813
1733231930.431110 | 0.76675 | 1.67547
1733231930.497785 | 1.58605 | 1.20116
1733231930.564479 | 4.51662 | 0.0244352
1733231930.631139 | 2.8844 | 0.716676
1733231930.697786 | 2.85526 | -1.11982
1733231930.764452 | 2.54022 | 0.30516
1733231930.831138 | 2.72356 | 2.52789
1733231930.897815 | 3.50084 | 1.06612
1733231930.964482 | 1.19813 | -0.209296
1733231931.031252 | 2.73912 | 2.04361
1733231931.097927 | 1.22167 | 0.147268
1733231931.164486 | 2.89551 | -0.192337
1733231931.231149 | 1.53713 | 1.34843
1733231931.297820 | 2.08159 | 0.216694
1733231931.364503 | 3.56127 | 0.425943
1733231931.431260 | 1.02802 | 0.262906
1733231931.497821 | 2.14543 | 0.757516
1733231931.564298 | 1.82727 | -0.56044
1733231931.630965 | 3.95351 | 0.895502
1733231931.697633 | 5.37257 | 1.13229
1733231931.764294 | 5.08253 | -0.309107
1733231931.830998 | 5.03571 | 0.611568
1733231931.897672 | 3.53029 | 1.20615
1733231931.964343 | 5.40908 | 1.10617
1733231932.031009 | 3.75 | -2.48396
1733231932.097666 | 6.14411 | 0.217125
1733231932.164323 | 6.37929 | -0.205585
1733231932.230994 | 5.24509 | -1.54905
1733231932.297660 | 5.80053 | 0.428193
1733231932.364321 | 6.70389 | 0.777911
1733231932.431029 | 6.13562 | -0.384705
1733231932.497669 | 5.32764 | 0.438207
1733231932.564291 | 5.30051 | 0.828858
1733231932.630951 | 4.26349 | -0.702938
1733231932.697654 | 6.01061 | 1.81531
1733231932.764350 | 5.28829 | -0.0772772
1733231932.831020 | 3.75362 | -0.386922
1733231932.897700 | 4.56685 | 1.36403
1733231932.964331 | 2.15697 | 0.131822
1733231933.031031 | 6.1615 | -0.735675
1733231933.097703 | 2.3716 | 0.590993
1733231933.164334 | 2.50441 | 0.827192
1733231933.230999 | 1.5181 | -1.58253
1733231933.297658 | -1.27511 | -3.08595
1733231933.364362 | -0.2056 | 0.14205
1733231933.430996 | -0.557712 | 0.905416
1733231933.497624 | 0.895847 | -0.0170764
1733231933.564332 | -0.527064 | 2.17031
1733231933.631371 | -0.904907 | 0.567649
1733231933.698002 | -0.899549 | -0.758913
1733231933.764369 | -1.74474 | -0.307536
1733231933.831376 | 0.0136517 | -2.43134
1733231933.898003 | -0.790434 | -0.162059
1733231933.964364 | -1.41081 | 0.323958
1733231934.031029 | -0.525303 | -1.12446
1733231934.097709 | -1.50839 | 0.443383
1733231934.164380 | -0.889868 | -0.7898
1733231934.231003 | 0.0124717 | -1.28688
1733231934.297665 | -0.386902 | -0.41363
1733231934.364350 | -1.07959 | 0.157323
1733231934.430982 | 0.587591 | -0.395606
1733231934.497650 | -2.34082 | -0.485109
1733231934.564316 | -1.56241 | -0.30315
1733231934.630961 | 0.53582 | -0.499081
1733231934.697675 | -0.728856 | 0.00925523
1733231934.764372 | -0.350138 | 1.05561
1733231934.831003 | 0.475173 | 0.259188
1733231934.897660 | 2.39809 | -2.02634
1733231934.964347 | 4.47038 | -1.3118
1733231935.031011 | 3.28409 | -0.751904
1733231935.097685 | 3.86182 | -1.07987
1733231935.164325 | 3.20705 | 0.66431
1733231935.230989 | 3.05691 | 1.01611
1733231935.297767 | 3.23863 | -1.39923
1733231935.364429 | 3.01724 | -0.274521
1733231935.431016 | 3.8583 | 0.211023
1733231935.497684 | 1.89843 | -1.49969
1733231935.564265 | 4.07738 | 0.13951
1733231935.630841 | 4.83137 | 0.279075
1733231935.697537 | 4.48761 | -2.1133
1733231935.764203 | 5.3944 | -1.75566
1733231935.830867 | 6.26468 | -2.29417
1733231935.897532 | 4.48823 | -1.18773
1733231935.964180 | 5.87507 | 0.508815
1733231936.030905 | 5.45618 | -0.76069
1733231936.097648 | 3.19315 | -1.30304
1733231936.164338 | 6.5052 | -0.753437
1733231936.230922 | 4.96668 | -0.738012
1733231936.297549 | 6.46854 | -0.299313
1733231936.364241 | 3.61564 | -0.43004
1733231936.430882 | 4.88788 | -1.23097
1733231936.497559 | 3.36653 | -1.05987
1733231936.564221 | 4.7063 | -1.51028
1733231936.630847 | 4.39849 | -0.93201
1733231936.697513 | 3.28779 | -1.03327
1733231936.764178 | 4.27353 | 0.464909
1733231936.830879 | 5.6078 | 0.45831
1733231936.897582 | 1.87246 | -0.0748222
1733231936.964209 | 4.78978 | 0.94995
1733231937.030909 | 5.3251 | 0.527087
1733231937.097573 | 6.84749 | 0.739008
1733231937.164205 | 5.16541 | 0.549929
1733231937.230872 | 6.22934 | 0.209978
1733231937.297505 | 8.31422 | -0.688229
1733231937.364182 | 8.2718 | 0.118916
1733231937.430843 | 7.21702 | 0.690987
1733231937.497507 | 7.2939 | -0.799111
1733231937.564262 | 5.70554 | -0.808292
1733231937.630963 | 5.89403 | 0.526771
1733231937.697574 | 6.81131 | -1.73244
1733231937.764273 | 7.4329 | -0.350708
1733231937.830905 | 7.85394 | 0.791805
1733231937.897503 | 7.71797 | -0.487675
1733231937.964268 | 6.95998 | -1.12295
1733231938.031114 | 6.18088 | 2.0532
1733231938.097687 | 8.52308 | -0.114527
1733231938.164202 | 9.05697 | 0.016112
1733231938.230897 | 6.4174 | 0.306854
1733231938.297539 | 5.67716 | -2.24841
1733231938.364211 | 4.28484 | -0.764037
1733231938.430884 | 4.67546 | 0.747049
1733231938.497518 | 2.20075 | -1.35974
1733231938.564220 | 2.54594 | -0.392034
1733231938.630917 | 1.52314 | -1.68365
1733231938.697537 | 0.855012 | -0.934998
1733231938.764206 | 2.07754 | 0.949
1733231938.830880 | 0.121159 | -1.40911
1733231938.897515 | 1.74364 | -0.818836
1733231938.964210 | 2.65783 | 1.86055
1733231939.030899 | 1.45171 | -1.35477
1733231939.097533 | 0.05749 | -4.66892
1733231939.164207 | 1.12072 | 0.43992
1733231939.230873 | 1.38178 | 1.62302
1733231939.297540 | 0.718426 | -2.48292
1733231939.364240 | 0.40125 | -0.907301
1733231939.431005 | 0.551756 | -1.08692
1733231939.497707 | 2.01652 | -0.458508
1733231939.564301 | 2.76242 | 0.501919
1733231939.630934 | 1.84556 | -0.714889
1733231939.697518 | 2.65141 | -0.522484
